Row ID,Ship Mode,Customer ID,Customer Name,Country,City,Postal Code,Product ID,Category,Product Name,Sales Price
181,Second Class,DK-13150,David Kendrick,United States,Decatur,62521,OFF-ST-10003455,Office Supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
182,Second Class,DK-13150,David Kendrick,United States,Decatur,62521,TEC-AC-10004659,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
183,Second Class,RM-19675,Robert Marley,United States,Monroe,71203,TEC-PH-10003273,Technology,AT&T TR1909W,503.96
184,Second Class,RM-19675,Robert Marley,United States,Monroe,71203,TEC-PH-10004896,Technology,Nokia Lumia 521 (T-Mobile),149.95
185,Second Class,RM-19675,Robert Marley,United States,Monroe,71203,TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,29
186,Standard Class,SK-19990,Sally Knutson,United States,Fairfield,6824,OFF-BI-10001890,Office Supplies,Avery Poly Binder Pockets,7.16
187,Standard Class,FM-14290,Frank Merwin,United States,Los Angeles,90032,TEC-AC-10002323,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
188,Standard Class,AM-10360,Alice McCarthy,United States,Grand Prairie,75051,OFF-ST-10001328,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",37.224
189,Standard Class,AM-10360,Alice McCarthy,United States,Grand Prairie,75051,OFF-PA-10001950,Office Supplies,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
190,First Class,MP-17470,Mark Packer,United States,New York City,10035,FUR-BO-10002613,Furniture,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
191,First Class,MP-17470,Mark Packer,United States,New York City,10035,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
192,First Class,MP-17470,Mark Packer,United States,New York City,10035,OFF-PA-10000061,Office Supplies,Xerox 205,51.84
193,First Class,MP-17470,Mark Packer,United States,New York City,10035,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
194,First Class,MP-17470,Mark Packer,United States,New York City,10035,OFF-AR-10003514,Office Supplies,4009 Highlighters by Sanford,19.9
195,Standard Class,MZ-17515,Mary Zewe,United States,Redlands,92374,OFF-EN-10001509,Office Supplies,Poly String Tie Envelopes,14.28
196,Standard Class,CB-12025,Cassandra Brandow,United States,Hamilton,45011,OFF-AR-10004685,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
197,Standard Class,CB-12025,Cassandra Brandow,United States,Hamilton,45011,OFF-AR-10004027,Office Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
198,Standard Class,VM-21685,Valerie Mitchum,United States,Westfield,7090,OFF-ST-10001414,Office Supplies,Decoflex Hanging Personal Folder File,46.26
199,Standard Class,FH-14365,Fred Hopkins,United States,Philadelphia,19120,OFF-BI-10000343,Office Supplies,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
200,Standard Class,FH-14365,Fred Hopkins,United States,Philadelphia,19120,OFF-PA-10002749,Office Supplies,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
201,Standard Class,MB-17305,Maria Bertelson,United States,Akron,44312,OFF-PA-10002666,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
202,First Class,BS-11755,Bruce Stewart,United States,Denver,80219,FUR-TA-10004289,Furniture,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
203,First Class,BS-11755,Bruce Stewart,United States,Denver,80219,OFF-AP-10003622,Office Supplies,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
204,Second Class,LC-17140,Logan Currie,United States,Dallas,75220,OFF-AP-10003217,Office Supplies,Eureka Sanitaire  Commercial Upright,66.284
205,Standard Class,HK-14890,Heather Kirkland,United States,Franklin,37064,FUR-FU-10002960,Furniture,"Eldon 200 Class Desk Accessories, Burgundy",35.168
206,Standard Class,LE-16810,Laurel Elliston,United States,Whittier,90604,TEC-PH-10001918,Technology,Nortel Business Series Terminal T7208 Digital phone,444.768
207,Standard Class,JH-15985,Joseph Holt,United States,Saginaw,48601,OFF-ST-10000642,Office Supplies,"Tennsco Lockers, Gray",83.92
208,Standard Class,JH-15985,Joseph Holt,United States,Saginaw,48601,TEC-PH-10001700,Technology,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
209,Standard Class,JH-15985,Joseph Holt,United States,Saginaw,48601,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",15.92
210,Standard Class,JH-15985,Joseph Holt,United States,Saginaw,48601,OFF-FA-10000134,Office Supplies,"Advantus Push Pins, Aluminum Head",52.29
211,Standard Class,JH-15985,Joseph Holt,United States,Saginaw,48601,OFF-ST-10001522,Office Supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
212,Second Class,MS-17980,Michael Stewart,United States,Dallas,75220,TEC-AC-10001266,Technology,Memorex Micro Travel Drive 8 GB,20.8
213,Standard Class,VW-21775,Victoria Wilson,United States,Medina,44256,OFF-LA-10004544,Office Supplies,Avery 505,23.68
214,Standard Class,VW-21775,Victoria Wilson,United States,Medina,44256,FUR-BO-10004695,Furniture,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
215,Standard Class,VW-21775,Victoria Wilson,United States,Medina,44256,TEC-PH-10002844,Technology,Speck Products Candyshell Flip Case,62.982
216,Standard Class,VW-21775,Victoria Wilson,United States,Medina,44256,TEC-MA-10000864,Technology,Cisco 9971 IP Video Phone Charcoal,1188
217,Standard Class,VW-21775,Victoria Wilson,United States,Medina,44256,TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
218,Standard Class,JH-15910,Jonathan Howell,United States,Los Angeles,90032,OFF-ST-10001328,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",93.06
219,Standard Class,JH-15910,Jonathan Howell,United States,Los Angeles,90032,TEC-PH-10002563,Technology,Adtran 1202752G1,302.376
220,First Class,JB-15925,Joni Blumstein,United States,Dublin,43017,OFF-FA-10000585,Office Supplies,OIC Bulk Pack Metal Binder Clips,5.584
221,First Class,JB-15925,Joni Blumstein,United States,Dublin,43017,OFF-PA-10004000,Office Supplies,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704
222,First Class,JB-15925,Joni Blumstein,United States,Dublin,43017,OFF-BI-10002852,Office Supplies,Ibico Standard Transparent Covers,19.776
223,First Class,JB-15925,Joni Blumstein,United States,Dublin,43017,FUR-FU-10000087,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704
224,First Class,JB-15925,Joni Blumstein,United States,Dublin,43017,TEC-MA-10001148,Technology,Swingline SM12-08 MicroCut Jam Free Shredder,479.988
225,First Class,JB-15925,Joni Blumstein,United States,Dublin,43017,OFF-AR-10001958,Office Supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168
226,Standard Class,DS-13180,David Smith,United States,Detroit,48227,OFF-AR-10001026,Office Supplies,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2
227,Standard Class,DS-13180,David Smith,United States,Detroit,48227,FUR-TA-10003748,Furniture,Bevis 36 x 72 Conference Tables,622.45
228,Standard Class,DS-13180,David Smith,United States,Detroit,48227,OFF-ST-10002485,Office Supplies,Rogers Deluxe File Chest,21.98
229,Standard Class,VD-21670,Valerie Dominguez,United States,Columbia,38401,FUR-CH-10004860,Furniture,Global Low Back Tilter Chair,161.568
230,Standard Class,VD-21670,Valerie Dominguez,United States,Columbia,38401,FUR-CH-10004477,Furniture,"Global Push Button Manager's Chair, Indigo",389.696
231,Standard Class,EA-14035,Erin Ashbrook,United States,Charlotte,28205,OFF-BI-10001679,Office Supplies,GBC Instant Index System for Binding Systems,18.648
232,Standard Class,CS-12400,Christopher Schild,United States,Tampa,33614,FUR-TA-10001705,Furniture,Bush Advantage Collection Round Conference Table,233.86
233,Standard Class,CS-12400,Christopher Schild,United States,Tampa,33614,FUR-TA-10003473,Furniture,Bretford Rectangular Conference Table Tops,620.6145
234,Standard Class,CS-12400,Christopher Schild,United States,Tampa,33614,OFF-BI-10001679,Office Supplies,GBC Instant Index System for Binding Systems,5.328
235,Standard Class,CS-12400,Christopher Schild,United States,Tampa,33614,FUR-FU-10004017,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072
236,Standard Class,CS-12400,Christopher Schild,United States,Tampa,33614,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,617.976
237,Standard Class,DB-13120,David Bremer,United States,Santa Clara,95051,OFF-PA-10002479,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56
238,Second Class,KL-16645,Ken Lonsdale,United States,Chicago,60610,OFF-PA-10003349,Office Supplies,Xerox 1957,25.92
239,Second Class,KL-16645,Ken Lonsdale,United States,Chicago,60610,FUR-FU-10000576,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68
240,Second Class,KL-16645,Ken Lonsdale,United States,Chicago,60610,FUR-FU-10004351,Furniture,Staple-based wall hangings,11.688
241,Second Class,KL-16645,Ken Lonsdale,United States,Chicago,60610,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,31.984
242,Second Class,KL-16645,Ken Lonsdale,United States,Chicago,60610,FUR-TA-10002607,Furniture,KI Conference Tables,177.225
243,Second Class,KL-16645,Ken Lonsdale,United States,Chicago,60610,FUR-FU-10002505,Furniture,Eldon 100 Class Desk Accessories,4.044
244,Second Class,KL-16645,Ken Lonsdale,United States,Chicago,60610,OFF-AR-10004685,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
245,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,55044,FUR-CH-10004063,Furniture,Global Deluxe High-Back Manager's Chair,2001.86
246,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,55044,OFF-ST-10002276,Office Supplies,Safco Steel Mobile File Cart,166.72
247,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,55044,OFF-PA-10004082,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88
248,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,55044,OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25
249,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,55044,OFF-PA-10000061,Office Supplies,Xerox 205,25.92
250,Second Class,LH-17155,Logan Haushalter,United States,San Francisco,94109,FUR-CH-10002965,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
251,Standard Class,KC-16540,Kelly Collister,United States,San Diego,92037,OFF-PA-10004569,Office Supplies,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61
252,Standard Class,KC-16540,Kelly Collister,United States,San Diego,92037,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,3347.37
253,First Class,DL-13315,Delfina Latchford,United States,New York City,10024,OFF-ST-10001228,Office Supplies,"Fellowes Personal Hanging Folder Files, Navy",80.58
254,First Class,DL-13315,Delfina Latchford,United States,New York City,10024,OFF-EN-10003296,Office Supplies,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92
255,Standard Class,DR-12880,Dan Reichenbach,United States,Chicago,60623,FUR-FU-10002505,Furniture,Eldon 100 Class Desk Accessories,12.132
256,Standard Class,DR-12880,Dan Reichenbach,United States,Chicago,60623,OFF-ST-10004804,Office Supplies,"Belkin 19"" Vented Equipment Shelf, Black",82.368
257,Standard Class,DR-12880,Dan Reichenbach,United States,Chicago,60623,OFF-ST-10001590,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",53.92
258,Standard Class,DR-12880,Dan Reichenbach,United States,Chicago,60623,TEC-PH-10001580,Technology,Logitech Mobile Speakerphone P710e - speaker phone,647.904
259,Second Class,CC-12670,Craig Carreira,United States,New York City,10009,TEC-AC-10000290,Technology,Sabrent 4-Port USB 2.0 Hub,20.37
260,Second Class,CC-12670,Craig Carreira,United States,New York City,10009,OFF-ST-10002790,Office Supplies,Safco Industrial Shelving,221.55
261,Second Class,CC-12670,Craig Carreira,United States,New York City,10009,OFF-BI-10003460,Office Supplies,Acco 3-Hole Punch,17.52
262,Standard Class,Dl-13600,Dorris liebe,United States,Pasadena,77506,OFF-AP-10002203,Office Supplies,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624
263,Second Class,SB-20290,Sean Braxton,United States,Houston,77036,TEC-MA-10000822,Technology,Lexmark MX611dhe Monochrome Laser Printer,3059.982
264,Second Class,SB-20290,Sean Braxton,United States,Houston,77036,TEC-MA-10003353,Technology,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958
265,Standard Class,RC-19825,Roy Collins,United States,Chicago,60610,TEC-PH-10001433,Technology,Cisco Small Business SPA 502G VoIP phone,328.224
266,Standard Class,AH-10210,Alan Hwang,United States,Brentwood,94513,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,79.9
267,Standard Class,CB-12535,Claudia Bergmann,United States,Chapel Hill,27514,OFF-AR-10003602,Office Supplies,"Quartet Omega Colored Chalk, 12/Pack",14.016
268,Standard Class,PG-18895,Paul Gonzalez,United States,Morristown,7960,OFF-FA-10003472,Office Supplies,Bagged Rubber Bands,7.56
269,Standard Class,CA-12310,Christine Abelman,United States,Cincinnati,45231,OFF-ST-10004180,Office Supplies,Safco Commercial Shelving,37.208
270,Standard Class,CA-12310,Christine Abelman,United States,Cincinnati,45231,OFF-EN-10004386,Office Supplies,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
271,Second Class,KH-16690,Kristen Hastings,United States,San Francisco,94110,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,725.84
272,First Class,HA-14920,Helen Andreada,United States,San Francisco,94109,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93
273,First Class,HA-14920,Helen Andreada,United States,San Francisco,94109,FUR-FU-10003274,Furniture,Regeneration Desk Collection,5.28
274,First Class,HA-14920,Helen Andreada,United States,San Francisco,94109,OFF-BI-10002557,Office Supplies,Presstex Flexible Ring Binders,10.92
275,First Class,BB-10990,Barry Blumstein,United States,Inglewood,90301,OFF-PA-10002615,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82
276,First Class,BB-10990,Barry Blumstein,United States,Inglewood,90301,OFF-AR-10001427,Office Supplies,Newell 330,5.98
277,Standard Class,AG-10495,Andrew Gjertsen,United States,Philadelphia,19140,OFF-PA-10000673,Office Supplies,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648
278,Standard Class,AG-10495,Andrew Gjertsen,United States,Philadelphia,19140,OFF-PA-10004470,Office Supplies,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176
279,Standard Class,AG-10495,Andrew Gjertsen,United States,Philadelphia,19140,OFF-ST-10000876,Office Supplies,Eldon Simplefile Box Office,59.712
280,Standard Class,AG-10495,Andrew Gjertsen,United States,Philadelphia,19140,OFF-LA-10002043,Office Supplies,Avery 489,24.84
281,Second Class,SC-20725,Steven Cartwright,United States,Houston,77070,OFF-BI-10004967,Office Supplies,Round Ring Binders,2.08
282,Second Class,SC-20725,Steven Cartwright,United States,Houston,77070,TEC-PH-10001760,Technology,Bose SoundLink Bluetooth Speaker,1114.4
283,Standard Class,JO-15280,Jas O'Carroll,United States,Los Angeles,90004,FUR-TA-10002903,Furniture,"Bevis Round Bullnose 29"" High Table Top",1038.84
284,Standard Class,TB-21520,Tracy Blumstein,United States,Portland,97206,OFF-PA-10000474,Office Supplies,Easy-staple paper,141.76
285,Standard Class,TB-21520,Tracy Blumstein,United States,Portland,97206,TEC-AC-10001956,Technology,Microsoft Arc Touch Mouse,239.8
286,Standard Class,TB-21520,Tracy Blumstein,United States,Portland,97206,OFF-PA-10004100,Office Supplies,Xerox 216,31.104
287,Second Class,AH-10195,Alan Haines,United States,Tamarac,33319,OFF-BI-10000778,Office Supplies,GBC VeloBinder Electric Binding Machine,254.058
288,Second Class,AH-10195,Alan Haines,United States,Tamarac,33319,OFF-AP-10002684,Office Supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528
289,Second Class,AH-10195,Alan Haines,United States,Tamarac,33319,OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,961.48
290,Second Class,NZ-18565,Nick Zandusky,United States,Columbus,43229,OFF-FA-10002983,Office Supplies,Advantus SlideClip Paper Clips,19.096
291,Second Class,NZ-18565,Nick Zandusky,United States,Columbus,43229,OFF-LA-10004689,Office Supplies,Avery 512,18.496
292,Second Class,NZ-18565,Nick Zandusky,United States,Columbus,43229,TEC-AC-10002001,Technology,Logitech Wireless Gaming Headset G930,255.984
293,Second Class,NZ-18565,Nick Zandusky,United States,Columbus,43229,FUR-BO-10004709,Furniture,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97
294,First Class,KL-16555,Kelly Lampkin,United States,Colorado Springs,80906,FUR-FU-10004091,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416
295,First Class,KL-16555,Kelly Lampkin,United States,Colorado Springs,80906,FUR-CH-10001891,Furniture,Global Deluxe Office Fabric Chairs,230.352
296,First Class,KL-16555,Kelly Lampkin,United States,Colorado Springs,80906,FUR-FU-10002918,Furniture,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352
297,First Class,KL-16555,Kelly Lampkin,United States,Colorado Springs,80906,OFF-BI-10004593,Office Supplies,Ibico Laser Imprintable Binding System Covers,78.6
298,First Class,KL-16555,Kelly Lampkin,United States,Colorado Springs,80906,OFF-FA-10004854,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552
299,Standard Class,JD-15895,Jonathan Doherty,United States,Belleville,7109,OFF-PA-10002105,Office Supplies,Xerox 223,32.4
300,Standard Class,JD-15895,Jonathan Doherty,United States,Belleville,7109,OFF-ST-10002756,Office Supplies,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48
